,questionID,answerID,commentID,UserId,CreationDate,Score,need_update,addressed in,addressed by commentID,Text,Link
207,43305163,43305209,73709249,6396174,4/10/2017 12:01,0,no update,,,I'd recommend you no.8 on this [answer](http://stackoverflow.com/a/35446009/6396174).,https://stackoverflow.com/questions/43305209
208,43305163,43305209,73709312,7791963,4/10/2017 12:02,0,update,comment,73709481,"Thank you for your help, but I now realise that I don't think this will work. It is because the server sends JSON object which I have to parse. I am sorry for bothering you with a lot of questions, but you do not happen to know how to do that?",https://stackoverflow.com/questions/43305209
209,43305163,43305209,73709392,7791963,4/10/2017 12:04,0,update,comment,73709481,"The data that is being sent looks like this: {""d"":{temp_mC"";33416,""humidity_ppm""...more data....}}",https://stackoverflow.com/questions/43305209
210,43305163,43305209,73709481,6396174,4/10/2017 12:06,0,no update,,,Perform the method on my previous comment to get the json string. Then use a json library like jsonsimple to parse it. Here's an [article](http://blog.takipi.com/the-ultimate-json-library-json-simple-vs-gson-vs-jackson-vs-json/) that might help you choose a json library.,https://stackoverflow.com/questions/43305209
211,43305163,43305209,73710168,7791963,4/10/2017 12:22,0,update,comment,73710790,"When I implement the method, the application goes through the while loop the first time and gets the entire message. Then it does not leave the while loop but gets stuck in ""Application running"" when trying result.write(buffer, 0, length); a second time . Why might that be?",https://stackoverflow.com/questions/43305209
212,43305163,43305209,73710790,6396174,4/10/2017 12:37,0,no update,,,That method should not be blocking. I'm sorry but I have no idea.,https://stackoverflow.com/questions/43305209
213,43305163,43305209,73711214,7791963,4/10/2017 12:46,0,update,comment,73712218,It's okay thank you! Do you know what would be the consequence of removing the while loop?,https://stackoverflow.com/questions/43305209
214,43305163,43305209,73712218,6396174,4/10/2017 13:08,0,no update,,,You'll not be able to get all the data from the stream especially if the data you're expecting is larger than the buffer.,https://stackoverflow.com/questions/43305209
215,43305163,43305209,73712612,7791963,4/10/2017 13:16,0,update,no,,"I realised my problem, the application get's stuck inside the while loop since it is waiting for new data. The problem is that it does not return the previous data but it takes the next data and adds into the result. Any idea how to get around this?",https://stackoverflow.com/questions/43305209
216,53563087,53564364,93995002,7350391,11/30/2018 20:38,0,update,comment,93995103,Where in my layout do I put the code? Does it go in the activity_main.xml?,https://stackoverflow.com/questions/53564364
217,53563087,53564364,93995103,1752947,11/30/2018 20:43,0,no update,,,"Everywhere you are using `ViewPager` in xml, use `ViewPagerSwipeControlled` instead.",https://stackoverflow.com/questions/53564364
218,53563087,53564364,93995143,1752947,11/30/2018 20:44,0,no update,,,"So if you have `ViewPager` in activity_main.xml, replace it with `ViewPagerSwipeControlled`.",https://stackoverflow.com/questions/53564364
219,53563087,53564364,93995168,7350391,11/30/2018 20:46,0,update,comment,93995227,"I am getting an error in my xml saying. Missing classes, and says this is the class android.support.v4.view.ViewPagerSwipeControlled",https://stackoverflow.com/questions/53564364
220,53563087,53564364,93995227,1752947,11/30/2018 20:49,0,no update,,,"Where do you create `ViewPagerSwipeControlled`? You should concatenate its package address before its name. Look at the example that I provided in answer. I assume that the class is in `com.myapp.view` package, so I added `com.myapp.view.ViewPagerSwipeControlled`.",https://stackoverflow.com/questions/53564364
221,53563087,53564364,93995373,7350391,11/30/2018 20:56,0,update,both,93995604,I have it set up and working now except I can't enable swiping it is always disabled.,https://stackoverflow.com/questions/53564364
222,53563087,53564364,93995604,1752947,11/30/2018 21:06,0,no update,,,"I have updated the `ViewPagerSwipeControlled` class. (In detail, I have updated its `onTouchEvent` method) Please test it again by calling `viewPager.setSwipeEnabled(true);` to enable its swipe.",https://stackoverflow.com/questions/53564364
223,53563087,53564364,93995672,1752947,11/30/2018 21:09,0,no update,,,I'm happy that the problem is solved. Thank you too.,https://stackoverflow.com/questions/53564364
224,30854034,30854613,49752914,4651078,6/15/2015 20:52,0,no update,,,"Thanks a lot for your answer, i`ll try to follow your tips as soon as i understood´them ^^.",https://stackoverflow.com/questions/30854613
225,30854034,30854613,49753156,992484,6/15/2015 21:00,0,no update,,,"If we knew the relationship between the location of the image and your code, that would help",https://stackoverflow.com/questions/30854613
226,30854034,30854613,49753477,4651078,6/15/2015 21:11,0,no update,,,"THANKS A LOT! <LF_10>I tried file.exists and figuered he couldnt find it so i put it in another folder and used the full path in my code and know its finally working ^^<LF_10>thanks for your help!!!!! <3 (costed me 2 hours, the beauty of programming lol XD)",https://stackoverflow.com/questions/30854613
227,30854034,30854613,49774051,4651078,6/16/2015 11:29,0,update,comment,49796555,if ypu could specify or explain me your fourth answer id be helped a lot:),https://stackoverflow.com/questions/30854613
228,30854034,30854613,49774294,418556,6/16/2015 11:36,0,update,no,,"Note: Application resources will become embedded resources by the time of deployment, so it is wise to start accessing them as if they were, right now.  An [tag:embedded-resource] must be accessed by URL rather than file.  See the [info. page for embedded resource](http://stackoverflow.com/tags/embedded-resource/info) for how to form the URL.",https://stackoverflow.com/questions/30854613
229,30854034,30854613,49796555,992484,6/16/2015 20:42,0,no update,,,"@tankman175 `JFrame` is a container for other components, we you override `paint` of `JFrame`, you are painting to the surface of the frame, technically painting over all the child components, but, because of the way painting works in Swing, child components can be painted independently of their parent container, meaning that it's possible to partially or complete wipe out anything you've painting using the `paint` method.",https://stackoverflow.com/questions/30854613
230,30854034,30854613,49796582,992484,6/16/2015 20:43,0,no update,,,@tankman175 See [Painting in AWT and Swing](http://www.oracle.com/technetwork/java/painting-140037.html) and [Performing Custom Painting](http://docs.oracle.com/javase/tutorial/uiswing/painting/),https://stackoverflow.com/questions/30854613
231,53142869,53150686,93225110,5246885,11/6/2018 7:47,1,no update,,,"Hi N.K.T! Have you tried my solutions above, does it work?",https://stackoverflow.com/questions/53150686
232,53142869,53150686,93228833,8229635,11/6/2018 10:01,0,no update,,,Sorry for late response. Thanks for your explanation.,https://stackoverflow.com/questions/53150686
233,53142869,53150686,93229154,8229635,11/6/2018 10:10,1,no update,,,"I used a foreach loop for the nodes, there every node has several child nodes. There I populated the list again & again with data from every individual child nodes.",https://stackoverflow.com/questions/53150686
234,43588305,43588908,74229156,6266422,4/24/2017 13:48,0,no update,,,I have accepted your answer and included the solution below. Many thanks,https://stackoverflow.com/questions/43588908
235,43588305,43588908,74256442,4993880,4/25/2017 6:53,0,no update,,,@JamesMarshall-Osborne Happy to help you bro..keep it up,https://stackoverflow.com/questions/43588908
236,43171774,43171912,73422046,5558072,4/2/2017 22:05,0,update,comment,73422390,"it still a small thing, for example this **Hyphenated---words, too!** i believe you can do it good luck",https://stackoverflow.com/questions/43171912
237,43171774,43171912,73422390,7098259,4/2/2017 22:27,0,no update,,,"@YCF_L What is your desired output for the input of ""Hyphenated---words, too!""? My understanding is that the ""---"" is not leading or trailing the word, but rather in the middle of the word, and therefore should remain unchanged. Consider also ""Mac-'Dougal."" Please do a better job explaining what you want.",https://stackoverflow.com/questions/43171912
238,43171774,43171912,73429924,5558072,4/3/2017 7:02,0,no update,,,"ah ok, this is my bad then, you aready get my up vote good luck ;)",https://stackoverflow.com/questions/43171912
239,43171774,43171912,73457759,557597,4/3/2017 19:05,0,update,both,73458326,This is an incomplete solution. `\P{Alnum}` covers all whitespace as well which effectively strips off all formatting and the other voluminous Unicode codepoints that aren't punctuation. If you were to use this approach at least exclude whitespace `(?:(?<!\S)[^\p{Alnum}\s]+)|(?:[^\p{Alnum}\s]+(?!\S))`,https://stackoverflow.com/questions/43171912
240,43171774,43171912,73458326,7098259,4/3/2017 19:22,0,no update,,,@sln Good point. I ran with OP's assumption that he wanted to use  `[\P{Alnum}]` but upon closer inspection that was a horrible assumption.,https://stackoverflow.com/questions/43171912
241,18736594,18736719,27613283,1927832,9/11/2013 9:03,0,no update,,,No need.But a good practice to put resources of project in `resources` folder :),https://stackoverflow.com/questions/18736719
242,18736594,18736719,35630013,3184475,4/24/2014 20:19,0,update,no,,"@sᴜʀᴇsʜᴀᴛᴛᴀ - In `eclipse`, my simple code was working fine when the `hibernate.cfg.xml` file was inside the src folder. When I created a `resources` folder inside `src` and put the file there, my code threw an exception saying that it could not find the file anymore. How do I fix this problem ?",https://stackoverflow.com/questions/18736719
243,18736594,18736719,35632498,3184475,4/24/2014 21:30,0,update,no,,"`config.configure(""/resources/hibernate.cfg.xml"");` This does not work for me. I still get the error.",https://stackoverflow.com/questions/18736719
244,47260139,47260252,81474818,4391450,11/13/2017 10:20,1,update,comment,81476870,"Let's be honest, we should not use `Calendar` as a default choice today... Check `java.time`.",https://stackoverflow.com/questions/47260252
245,47260139,47260252,81476870,7926439,11/13/2017 11:19,0,no update,,,"I agree @AxelH, for many cases I use joda time, but here the purpose wasn't to go deeper into the java date time issues, but it was to resolve an instant case, I appreciate",https://stackoverflow.com/questions/47260252
246,47260139,47260252,81476952,4391450,11/13/2017 11:21,0,update,comment,81477117,`java.time` is part of the JDK since JAVA 8. This is not the Joda API. So this is an out of the box solution (see my answer for a small example of the usage).,https://stackoverflow.com/questions/47260252
247,47260139,47260252,81477052,4391450,11/13/2017 11:24,0,update,comment,81477117,"By the way, you should get the `secondYearValue` first from the `Calendar.getInstance()` instance, since this return a `Calendar` for the current time. Don't need to use the second instance of `Timestamp` and don't need to use `setTime` twice.",https://stackoverflow.com/questions/47260252
248,47260139,47260252,81477117,7926439,11/13/2017 11:26,0,no update,,,"yeah you are right, but I suppose the general case where the second value is not forced to be the current date, I mean the current year",https://stackoverflow.com/questions/47260252
249,59409332,59410669,105009545,2844702,12/19/2019 14:01,0,update,both,105009925,"So, if a transitive dependency have version range mentioned as [1.0 , 2.0] and same transitive dependency also present as [1.5 ,2.5] in our dependency tree, now will it take intersection or nearest definition ?",https://stackoverflow.com/questions/59410669
250,59409332,59410669,105009925,927493,12/19/2019 14:12,0,no update,,,"Usually, Maven takes the highest version from the intersection, but I am unsure about the exact mechanism. Version ranges are rarely used nowadays and people try to avoid them.",https://stackoverflow.com/questions/59410669
251,59409332,59410669,105016255,2844702,12/19/2019 17:31,0,update,comment,105019305,Why do people avoid it ?,https://stackoverflow.com/questions/59410669
252,59409332,59410669,105019305,927493,12/19/2019 19:41,0,no update,,,"With version ranges, you do not have real reproducibility of builds. They might resolve to a different version a year later when additional versions were build in between.",https://stackoverflow.com/questions/59410669
253,59409332,59410669,105025640,2844702,12/20/2019 2:44,0,update,post,,"Not sure about downvotes. However, I just found the algorithm explained for dependency mediation in version ranges case. Have a look [here](https://guntherpopp.blogspot.com/2011/03/understanding-maven-dependency.html). I will propose an edit for above answer.",https://stackoverflow.com/questions/59410669
254,16373906,21383865,32255559,2338522,1/27/2014 16:51,0,no update,,,It really could be the problem.,https://stackoverflow.com/questions/21383865
255,16373906,21383865,77092950,525725,7/12/2017 13:59,1,update,no,,"I observed the same issue with another malware named ""PremierOpinion"".",https://stackoverflow.com/questions/21383865
256,46877269,46877270,80701386,2596618,10/22/2017 14:19,0,update,comment,80701387,Thanks. So is SecretKeySpec the key derivation function in this case?,https://stackoverflow.com/questions/46877270
257,46877269,46877270,80701387,589259,10/22/2017 14:21,0,no update,,,"No, in Java there is no key derivation. The key is the ASCII / UTF-8 encoding of `""DLDiGPqGysAow3II""`. `SecretKeySpec` is just a wrapper around that.",https://stackoverflow.com/questions/46877270
258,46877269,46877270,80706138,2596618,10/22/2017 21:48,0,update,comment,80706186,Thanks for the guidance Maarten. I switched to CBC mode and used an empty IV and passed that to crypto.createCipheriv(). Then had to add 16 0x10 bytes to the plaintext to get matching output. Why is Java adding 16 0x10 bytes???,https://stackoverflow.com/questions/46877270
259,46877269,46877270,80706186,589259,10/22/2017 21:52,0,no update,,,"That's basic PKCS#7 padding, which is always added. As the plaintext can be anything it could be mistaken for padding. So even if the plaintext size is a multiple of the block size the padding has to be added (Java calls it PKCS#5 padding, but that's basically the same).",https://stackoverflow.com/questions/46877270
260,51725660,51727694,90416092,9130674,8/7/2018 13:21,0,update,comment,90416872,"I think this is the direction I'm looking for, thanks. Is it possible to chain multiple animations with an AnimatorSet, so that I would be able to play the animations over 3 points, like in the initial example? I guess that would be something like using an AnimationSet inside an AnimatorSet.",https://stackoverflow.com/questions/51727694
261,51725660,51727694,90416872,6744566,8/7/2018 13:37,0,no update,,,Yes you can use `AnimatorSet()` within an `AnimatorSet()` in its `playTogether()` method. But what you can do is create three different `AnimatorSets` and call other AnimatorSet in the `addAnimatorListener` in it `onEnd` method(or button click that's up to you). That should do the work for you.,https://stackoverflow.com/questions/51727694
262,51725660,51727694,90439532,6744566,8/8/2018 6:18,0,no update,,,@Cord if this solution worked for you then please mark this as the answer and upvote it as well.,https://stackoverflow.com/questions/51727694
263,30088649,30093606,48351880,4724768,5/8/2015 10:03,1,update,both,48352213,"In end of this article you were said: ""Although it’s always better to simply use indexed Lists or Sets"". How to create indexed list?",https://stackoverflow.com/questions/30093606
264,30088649,30093606,48352213,1025118,5/8/2015 10:13,0,no update,,,"That's the subject of another question, which I'm sure it's already answered on SO.",https://stackoverflow.com/questions/30093606
265,30088649,30093606,90975461,3795036,8/24/2018 22:09,0,update,comment,91899436,"This query gives me the following error, but still runs: `JOIN FETCH expressions cannot be defined with an identification variable.`",https://stackoverflow.com/questions/30093606
266,30088649,30093606,91899436,1025118,9/24/2018 12:20,0,no update,,,It works like a charm with Hibernate. What JPA provider are you using?,https://stackoverflow.com/questions/30093606
267,30088649,30093606,97101570,7573638,3/15/2019 11:44,0,update,comment,97101860,"There's just one problem, your query returns a post and no category.",https://stackoverflow.com/questions/30093606
268,30088649,30093606,97101860,1025118,3/15/2019 11:52,0,no update,,,Nope. My query returns all Post records along with their topics and topic categories for the provided filtering criteria.,https://stackoverflow.com/questions/30093606
269,34561102,34561137,56866806,5690222,1/2/2016 0:55,0,update,both,56866940,"OMG this actually work! :D Thanks a lot! You're my savior! I actually wasted hours on this one. Just one more question, how can I get the string username that I just input transferred to the greetings part? Like ""Hello! *insert name here*""",https://stackoverflow.com/questions/34561137
270,34561102,34561137,56866890,5690222,1/2/2016 1:07,0,update,both,56866940,"And also, every time I return to the MainActivity, the greetings pops-out again. How can I manipulate that the greetings can be only done whenever I first run the app?",https://stackoverflow.com/questions/34561137
271,34561102,34561137,56866940,5721385,1/2/2016 1:12,0,no update,,,for first question see edited post. To check that the greetings message only shows at the start of the application simply add a instance variable boolean flag to your MainActivity. If the flag is true simple print the message and set it to false after printing. Now also edited in the answer.,https://stackoverflow.com/questions/34561137
272,34561102,34561137,56866988,5721385,1/2/2016 1:18,0,no update,,,do you want to print the hello message also if the user hast just entered the user name? Because then small changes need to be made in the code,https://stackoverflow.com/questions/34561137
273,34561102,34561137,56867162,5690222,1/2/2016 1:36,0,update,both,56867194,"i guess the time that the user entered their name has the exception, then it will show at the second time onward.. sorry if I'm making this a little too hard for you. :)",https://stackoverflow.com/questions/34561137
274,34561102,34561137,56867194,5721385,1/2/2016 1:39,0,no update,,,oh sry i missed one important line. the code should now work.,https://stackoverflow.com/questions/34561137
275,34561102,34561137,56867519,5690222,1/2/2016 2:09,0,no update,,,"Again... Thanks a lot, it works like a charm :D You just saved my grades there!",https://stackoverflow.com/questions/34561137
276,43955940,43956057,74943243,6311518,5/13/2017 17:36,0,update,both,74959805,"Thank you, this one works, I misunderstood pass and return",https://stackoverflow.com/questions/43956057
277,43955940,43956057,74959805,819340,5/14/2017 14:17,0,no update,,,@PhiTruong  Be sure to mark it as the accepted answer when you get a chance... thanks man! :),https://stackoverflow.com/questions/43956057
278,43955940,43956057,74959832,6311518,5/14/2017 14:19,0,no update,,,"Sorry, I'm newish :)",https://stackoverflow.com/questions/43956057
279,45615733,45616528,78197021,1074097,8/10/2017 16:19,0,update,comment,78214625,please note that using `bb.array()` is only save when `bb.hasArray()` returns true. and you also need to take `bb.arrayOffset()` into account.,https://stackoverflow.com/questions/45616528
280,45615733,45616528,78214625,7670995,8/11/2017 5:41,0,no update,,,"Thank you. But as I am using Netty here, I will be getting ByteBuf instead of ByteBuffer here.",https://stackoverflow.com/questions/45616528
281,45615733,45616528,78225646,1074097,8/11/2017 10:52,0,update,no,,to get a String out of the ByteBuf in netty use: ByteBuf.toString(Charset).,https://stackoverflow.com/questions/45616528
282,45615733,45616528,78233809,7670995,8/11/2017 14:09,0,no update,,,"Yeah, thank you very much.Can you help me with this [link](https://stackoverflow.com/questions/45637198/how-to-get-the-remaining-not-matched-string-when-using-pattern-matcher-in-regex) please.",https://stackoverflow.com/questions/45616528
283,1678520,1678526,1552723,133458,11/5/2009 6:02,11,no update,,,"ah yes, all i had to do was re-open the command prompt and it worked fine, thanks!",https://stackoverflow.com/questions/1678526
284,1678520,1678526,3686673,44355,8/19/2010 18:02,1,no update,,,#ERROR!,https://stackoverflow.com/questions/1678526
285,1678520,1678526,19651939,716468,1/6/2013 7:35,1,update,both,27960157,"The above set path command does not work for me under windows 7. I had to use set path=""%path%;c:\program files\java\jdk1.6.0_16\bin. That is without quotes! I am not familiar with windows command line but it seems that quotes are preserved. So having them in the %path% will make it entirely unusable.",https://stackoverflow.com/questions/1678526
286,1678520,1678526,27960157,1770031,9/21/2013 17:44,0,no update,,,"@user716468, There is a GUI way to do this in windows instead of command line. If you are on windows 7, just type var in start menu search and click on Edit Environment Variables. If you are on Windows XP, right click My Computer, Click on properties, go to advanced tab and click on the Environment variables button on the bottom side. There you can find two list boxes. Find out the one with name PATH from the bottom list box and click on Edit. Now append the path to your _JDK_ preceded by a semicolon. You're Done!",https://stackoverflow.com/questions/1678526
287,1678520,1678526,32105847,875020,1/23/2014 8:32,0,no update,,,"there is also a ""where"" command in recent windows command lines",https://stackoverflow.com/questions/1678526
288,29476997,29484261,47131335,2396539,4/7/2015 7:16,0,no update,,,Yup that worked. As it turned out password file was corrupt. Thanks.,https://stackoverflow.com/questions/29484261
289,29476997,29484261,47132115,2396539,4/7/2015 7:41,2,update,comment,47132140,oracle password file - http://docs.oracle.com/cd/B28359_01/server.111/b28310/dba007.htm#ADMIN10241,https://stackoverflow.com/questions/29484261
290,29476997,29484261,47132140,54506,4/7/2015 7:41,0,no update,,,"Hm.. in that case your ""sqlplus login"" would have been failing?",https://stackoverflow.com/questions/29484261
291,29476997,29484261,47135529,391445,4/7/2015 9:27,1,no update,,,Not necessarily: SQL*Plus login can use OS group membership.,https://stackoverflow.com/questions/29484261
292,29476997,29484261,72980889,1608670,3/22/2017 3:26,1,update,no,,Username needs to be `sys as sysdba` instead of `sys`.,https://stackoverflow.com/questions/29484261
293,29476997,29484261,93625582,6874531,11/19/2018 12:48,0,no update,,,I search many of answers. this is the one that actually works. Many Thanks,https://stackoverflow.com/questions/29484261
294,14982820,14982955,21040033,1613162,2/20/2013 15:00,0,no update,,,Yes I was just going to say that as well.  `ImmutableMap` looks like it should work.,https://stackoverflow.com/questions/14982955
295,14982820,14982955,57290171,1445296,1/13/2016 16:57,0,update,no,,"The issue with this is that `ImmutableSortedMap` extends `ImmutableMap`, so if you have clients of this method, you can't enforce insertion order maintenance by types.",https://stackoverflow.com/questions/14982955
296,41825547,41833276,70878088,5952126,1/25/2017 8:43,0,update,comment,70890130,"Hello Aaron, Could you please include one more possibility where we can include only a bunch of chars at the center instead of all chars (\S) and this char length should be one always..",https://stackoverflow.com/questions/41833276
297,41825547,41833276,70879318,5952126,1/25/2017 9:16,0,update,comment,70890130,"This has been done:  ""\\[(?:[a-zA-Z0-9](?:-[a-zA-Z0-9])?)*\\](?:\\{\\d\\})?[-:,'=^!%>ç`¦$£§;_]{1}\\[(?:[a-zA-Z0-9](?:-[a-zA-Z0-9])?)*\\](?:\\{\\d\\})?"";",https://stackoverflow.com/questions/41833276
298,41825547,41833276,70890130,1678362,1/25/2017 13:48,0,no update,,,"@User1 I think I had a typo in this answer. ```\[(?:[a-zA-Z0-9](?:-[a-zA-Z0-9])?)*\](?:\{\d\})?​[-:,'=^!%>ç`¦$£§;_]\[(?:[a-zA-Z0-9](?:-[a-zA-Z0-9])?)*\](?:\{\d\})?``` should work fine. Check out this [regex101](https://regex101.com/r/fxNdIt/1) (I had to add `#` to your character class to make it work with the samples you provided)",https://stackoverflow.com/questions/41833276
299,43075768,43076001,73236196,1479668,3/28/2017 17:45,1,update,both,73247787,"Thanks, I didn't know Java 8 fixed that, though I do need it still for 6 as well.",https://stackoverflow.com/questions/43076001
300,43075768,43076001,73247787,4041711,3/29/2017 1:01,0,no update,,,A number of great libraries have been suggested in other answers. My recommendation for version < 8 will be  Joda-Time. http://www.joda.org/joda-time/,https://stackoverflow.com/questions/43076001
301,43075768,43076001,76392200,642706,6/22/2017 16:16,0,update,post,,"@ShubhamChaurasia No, for Java 6 & Java 7 use the [*ThreeTen-Backport*](http://www.threeten.org/threetenbp/) library to your project. Much of the java.time functionality is available there. The Joda-Time project, the predecessor to java.time, is now in maintenance mode and advises migration to java.time. I suggest adding these facts to your Answer.",https://stackoverflow.com/questions/43076001
302,57607866,57608148,101673193,9491394,8/22/2019 12:04,0,update,both,101677134,tried the first approach..but getting ArrayIndexOutOfBoundException,https://stackoverflow.com/questions/57608148
303,57607866,57608148,101677134,4964136,8/22/2019 13:53,0,no update,,,"@MangduYogii , Kindly check the first code that I added. Just wrap it in some function and it will always fetch you the value matching the tag.",https://stackoverflow.com/questions/57608148
304,57607866,57608148,101696107,574726,8/23/2019 6:41,0,update,no,,"This is very complicated way to parse the Xml , the code in question has a minor coding error if corrected will work. Not sure why a library changing approach is needed in this case.",https://stackoverflow.com/questions/57608148
305,52805782,52805896,92530665,8148332,10/14/2018 19:11,0,update,comment,92530811,oh god I spend 2 days with this stupid error! thanks a lot but can I ask you a question if I want to fetch the other days like Tuesday and so on in the same activity and in one recycleview how can I do that? @Skizo-ozᴉʞS,https://stackoverflow.com/questions/52805896
306,52805782,52805896,92530811,4385913,10/14/2018 19:20,0,no update,,,"To do this, I need more information, i.e your `json` file where appears the days and how do you want to fetch the info into recyclerview :D",https://stackoverflow.com/questions/52805896
307,52805782,52805896,92530831,8148332,10/14/2018 19:22,0,no update,,,okay thanks a lot I will create a new question and send you the link @Skizo-ozᴉʞS,https://stackoverflow.com/questions/52805896
308,53508600,53508739,93911801,9335282,11/28/2018 14:20,0,update,comment,93926251,Thanks! That worked.. Can you enlighten me as to why did ByteArrayInputStream not work?,https://stackoverflow.com/questions/53508739
309,53508600,53508739,93926251,5108737,11/28/2018 22:00,0,no update,,,@Ram you have created `ByteArrayInputStream` object but didn't use it anywhere else. The constructor of `ByteArrayInputStream` doesn't change the original array you passed. So I guess the problem was in `BASE64Decoder` class,https://stackoverflow.com/questions/53508739
310,41279892,41280326,69764085,2800708,12/22/2016 10:44,0,update,both,69764509,"Tried it, but ScriptObjectMirror jsonInputModel = (ScriptObjectMirror) engine.eval(""{\""test\"":1}""); results in a ScriptException. Its expecting a ';' where the ':' is. Good idea though, how do I get it to work?",https://stackoverflow.com/questions/41280326
311,41279892,41280326,69764509,2800708,12/22/2016 10:55,0,no update,,,"For some reason you need to put brackets around the expression like this: engine.eval(""(""+inputModelAsString+"")"") Then it works.",https://stackoverflow.com/questions/41280326
312,45110371,45110497,89225424,5853556,7/1/2018 2:18,3,update,comment,89225592,what would be the reason for this exception being thrown if the json I'm parsing does not have any blank or null values? I'm just trying to get a better understanding all-together.,https://stackoverflow.com/questions/45110497
313,45110371,45110497,89225592,839733,7/1/2018 2:47,0,no update,,,@Kervvv this exception won’t be thrown if the input doesn’t have any empty string.,https://stackoverflow.com/questions/45110497
314,31995221,32056323,52060932,1339429,8/18/2015 20:55,0,update,comment,52071022,"Seems reasonable. In fact, securing the url to an image doesn't make much sense, if the image is public (e.g. the company logo on the page header).",https://stackoverflow.com/questions/32056323
315,31995221,32056323,52071022,4292467,8/19/2015 6:13,0,no update,,,"Yes indeed. Another examples are JavaScript, CSS Resources, so all static Content that also could be cacheable. All Urls you mean make sense to be secured could you protect with Authentication and Authorization.",https://stackoverflow.com/questions/32056323
316,31995221,32056323,52100570,1339429,8/19/2015 18:35,0,update,both,52129028,"I'm wondering: what happens if with the same order priority, `WebSecurity` says `ignore` and `HttpSecurity` says `access(""hasRole('ROLE_ADMIN')"")` for a specific path?",https://stackoverflow.com/questions/32056323
317,31995221,32056323,52129028,4292467,8/20/2015 12:32,0,no update,,,"HttpSecurity is quite similar to the http namespace element. It allows configuring web based security for a certain selection (in this case all) requests.<LF_10>WebSecurity is quite similar to any Security namespace elements that are for the web and that do not require a parent (i.e. security=none, debug, etc). It allows configuring things that impact all of web security.<LF_10>See: http://spring.io/blog/2013/07/03/spring-security-java-config-preview-web-security/<LF_10>For Explanation of Ordering Priority I have edited the previous Post.",https://stackoverflow.com/questions/32056323
318,7970863,7976898,9756024,1019635,11/2/2011 8:57,1,no update,,,"Thanks Bragboy.  I'll definitely give this a try.   Much more elegant than what I just came up with. I used the arraycopy to remove the top and bottom edge, rotated it 90 degrees, repeated the arraycopy and then rotated it back.  Clunky and horrible and I'm surprised ti even worked.",https://stackoverflow.com/questions/7976898
319,7970863,7976898,9756047,1977903,11/2/2011 8:59,0,no update,,,"@Oliver Burdekin : Although it worked, Arraycopy is a costly method in terms of running time. Please try to avoid it as much as possible.",https://stackoverflow.com/questions/7976898
320,7970863,7976898,9756324,1019635,11/2/2011 9:19,1,no update,,,Yep just tested and confirmed.  You're a genius.  Thank you again Bragboy!,https://stackoverflow.com/questions/7976898
321,52622072,52631168,92213725,5246885,10/4/2018 6:50,0,no update,,,"Hi Ali! Is there everything alright, can I help you with other informations?",https://stackoverflow.com/questions/52631168
322,52622072,52631168,92216088,2083530,10/4/2018 8:07,0,update,comment,92216207,Thank you for your answer. My goal is to update all comments and post with the new Nickname Incase the user change/update his nickname. Snapdata was my first solution by I don’t need to sacrifice with the performance. As the snapdata required two nested for loop inside to get each comment in each post ID. So I thought to use a query instead of two loops inside.,https://stackoverflow.com/questions/52631168
323,52622072,52631168,92216207,5246885,10/4/2018 8:10,0,no update,,,"To update the Nickname with a new Nickname, you said right, you need to to use two nested for loops. This is how it works in case of your database structure. Note, there is no problem regarding nested loops when it comes to Firebase. I recommend you go ahead with that.",https://stackoverflow.com/questions/52631168
324,52622072,52631168,92216217,5246885,10/4/2018 8:11,0,no update,,,Is there anything else I can help you regarding this issue?,https://stackoverflow.com/questions/52631168
325,52622072,52631168,92216270,5246885,10/4/2018 8:13,0,no update,,,"You're welcome Ali! If you think that my answer helped you, please consider accepting it and give a vote-up. I'd appreciate it. Thanks!",https://stackoverflow.com/questions/52631168
326,47684543,47684618,82329485,396323,12/6/2017 23:04,0,update,comment,82329607,"Thank you very much for the detailed answer. Curious, why you say this not useful for ML. The reason I tried to do this, is I am transforming the data in spark and then feed transformed data into Tensorflow framework to train. TF model want to consume the ""sentences"" for NLP processing.",https://stackoverflow.com/questions/47684618
327,47684543,47684618,82329607,3269809,12/6/2017 23:09,0,no update,,,Normally ML tools expect a fixed size vector representation of the data and you cannot just pass list of indices.,https://stackoverflow.com/questions/47684618
328,47684543,47684618,82329839,396323,12/6/2017 23:19,0,update,comment,82330164,"Ah, maybe I did not phrase my question probably. When I say list of indices, I meant array of indices. The problem I tried to solve is, I need transform raw sentences into fixed size vector of numbers. if the sentences have longer length than the size, I will cut it; on the other hand, I will pad the array with default value, if the sentence length is shorter. So if it is vector (instead of list), do you have better suggestion for the data preprocessing ?",https://stackoverflow.com/questions/47684618
329,47684543,47684618,82330164,3269809,12/6/2017 23:33,0,no update,,,Don't pad - your data will be completely. mixed up. Use `CountVectorizer` or `HashingTF` and transform output (`SparseVector`) to something that your code can consume :),https://stackoverflow.com/questions/47684618
330,48087695,48098818,83187898,9170664,1/5/2018 1:43,0,no update,,,"Thx bee, yes this is IS 5.4.0",https://stackoverflow.com/questions/48098818
331,48087695,48098818,83227873,9170664,1/6/2018 8:34,0,update,comment,83228126,"Bee, Can you tell me, how to implement that fixed version? Am I need to replace my WSO version 5.4.0 to update 3?",https://stackoverflow.com/questions/48098818
